tag,fault_type,severity,omega_step,load_profile,seed,speed_error_rms,speed_error_mean_abs,speed_error_max_abs,residual_energy_mean,current_residual_energy_mean,r_id_rms,r_iq_rms,r_omega_rms,control_effort_rms,control_effort_mean,pi_effort_rms,pi_effort_mean
20260301_204447_w60_lp1_seed0_rs_drift_p40,rs_drift,0.4,60.0,1,0,3.0092762436252145,2.8327236621271257,3.6919033136617685,5.363909131598679,0.036387659265639846,0.10102088930760346,0.16180988594378523,2.308142428952997,13.247579781225983,13.247250885337918,1.7991466769818256,1.7925756858684194
20260301_204447_w60_lp1_seed0_ld_mismatch_m20,ld_mismatch,-0.2,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_ld_mismatch_m10,ld_mismatch,-0.1,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_ld_mismatch_m05,ld_mismatch,-0.05,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_ld_mismatch_p05,ld_mismatch,0.05,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_ld_mismatch_p10,ld_mismatch,0.1,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_ld_mismatch_p20,ld_mismatch,0.2,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_healthy_r0,healthy,0.0,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_healthy_r1,healthy,0.0,60.0,1,1,2.911874016446482,2.698513372047874,3.6390004705375034,0.0002991883759621531,0.0001994740603445572,0.010056144627987929,0.009917056799552312,0.009985705564335248,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_healthy_r2,healthy,0.0,60.0,1,1,2.9118631325763524,2.698467410160701,3.637438058801557,0.0003026969357411837,0.0002002875816315389,0.009952731689825084,0.01006134750129874,0.010119750694046015,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_rs_drift_p02,rs_drift,0.02,60.0,1,1,2.9162212213569956,2.704633973970814,3.6405401024839747,0.013666445743047118,0.00029591350769742145,0.011256591973694012,0.013007791697101739,0.11563101761789393,12.791146152959318,12.790144641246506,1.3092973776601646,1.3060593858798957
20260301_204447_w60_lp1_seed1_rs_drift_p05,rs_drift,0.05,60.0,1,1,2.922832766163177,2.7140034749430564,3.6427891437195896,0.0838492222042454,0.0007928427564074655,0.016131392921941597,0.023078581386328713,0.2881950371672592,12.827140096939393,12.826209392209424,1.3478606615622761,1.344428716679991
20260301_204447_w60_lp1_seed1_rs_drift_p08,rs_drift,0.08,60.0,1,1,2.9295719221342127,2.7235363716582595,3.6453029925598415,0.214236889963692,0.0017104957344324337,0.02253993756972849,0.03467631682842305,0.4610058505369098,12.863140663364147,12.862277994627698,1.3864430629557145,1.3828047740580627
20260301_204447_w60_lp1_seed1_rs_drift_p10,rs_drift,0.1,60.0,1,1,2.9341352108613767,2.729974512898933,3.6478180581746926,0.33463189986429226,0.0025532922801442238,0.027140926502433278,0.04262232265766072,0.5762626203252715,12.88714475848067,12.886325871869392,1.4121751839153256,1.4083925638796182
20260301_204447_w60_lp1_seed1_rs_drift_p15,rs_drift,0.15,60.0,1,1,2.9457885862781223,2.746310511875365,3.6554256499763227,0.75286399030828,0.0054576801945297685,0.039106251789758684,0.0626768000578026,0.8645266393314611,12.947168178010534,12.946453074850934,1.476541965260814,1.4723752327461677
20260301_204447_w60_lp1_seed1_rs_drift_p20,rs_drift,0.2,60.0,1,1,2.9577893154577937,2.763032724988323,3.6633198632207424,1.3387603716744128,0.009483181262162684,0.05135361257225414,0.08274048427427473,1.1529428391781833,13.007210725321677,13.006591027300269,1.5409604364581757,1.5363768600487666
20260301_204447_w60_lp1_seed1_rs_drift_p30,rs_drift,0.3,60.0,1,1,2.9828183570958795,2.797372584033402,3.67944234138389,3.014410609676282,0.020815160082013954,0.07612948961862658,0.12255391014741791,1.7302009853176792,13.127354712737931,13.12689929016824,1.669951243641986,1.6644375367752609
20260301_204447_w60_lp1_seed1_rs_drift_p40,rs_drift,0.4,60.0,1,1,3.0091930495985517,2.8326454082986015,3.696033921923707,5.363318490426914,0.036399977245799485,0.10103625522341643,0.16183835261219182,2.308011809584413,13.247579781225983,13.247250885337918,1.7991466769818256,1.7925756858684194
20260301_204447_w60_lp1_seed1_ld_mismatch_m20,ld_mismatch,-0.2,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_ld_mismatch_m10,ld_mismatch,-0.1,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_ld_mismatch_m05,ld_mismatch,-0.05,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_ld_mismatch_p05,ld_mismatch,0.05,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_ld_mismatch_p10,ld_mismatch,0.1,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed1_ld_mismatch_p20,ld_mismatch,0.2,60.0,1,1,2.9118847951535427,2.6984816661041977,3.639053759433118,0.000302443897601022,0.00020119147186952043,0.010068445284592773,0.009990889921357453,0.010062426433594514,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_healthy_r0,healthy,0.0,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_healthy_r1,healthy,0.0,60.0,1,2,2.9118286150567005,2.6984232011199674,3.6462212142281274,0.00029855877769950086,0.00019887984432799156,0.009989484164300731,0.009954398548339146,0.009983933762375894,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_healthy_r2,healthy,0.0,60.0,1,2,2.9119425710227786,2.69853537992038,3.63677239635399,0.0003017731992199886,0.00020108888049163434,0.010051899093753982,0.010002409964634636,0.010034157599338085,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_rs_drift_p02,rs_drift,0.02,60.0,1,2,2.9161099038711678,2.7044696711809135,3.645629333123132,0.013642670047137637,0.0002942823440833792,0.011313105358546004,0.012895580298296653,0.1155352227809955,12.791146152959318,12.790144641246506,1.3092973776601646,1.3060593858798957
20260301_204447_w60_lp1_seed2_rs_drift_p05,rs_drift,0.05,60.0,1,2,2.9227218370345334,2.713835514202915,3.6490263308817035,0.08379587857005641,0.0007908323990121808,0.016239150853758724,0.022959145858699712,0.2881059634423491,12.827140096939393,12.826209392209424,1.3478606615622761,1.344428716679991
20260301_204447_w60_lp1_seed2_rs_drift_p08,rs_drift,0.08,60.0,1,2,2.929461378950746,2.723361481753365,3.6524534355135785,0.21415393487384085,0.001708135778030309,0.022666509437776556,0.03455958807534452,0.4609184299806317,12.863140663364147,12.862277994627698,1.3864430629557145,1.3828047740580627
20260301_204447_w60_lp1_seed2_rs_drift_p10,rs_drift,0.1,60.0,1,2,2.9340249236550555,2.7298070038930304,3.6547551637952083,0.33452918042219837,0.0025507160494934685,0.027273664048698604,0.042507214668244184,0.5761757235190536,12.88714475848067,12.886325871869392,1.4121751839153256,1.4083925638796182
20260301_204447_w60_lp1_seed2_rs_drift_p15,rs_drift,0.15,60.0,1,2,2.9456789344759016,2.746184484439394,3.660570144530695,0.7527117811660272,0.0054546232001104105,0.039246867650850524,0.06256441943874357,0.8644403727070578,12.947168178010534,12.946453074850934,1.476541965260814,1.4723752327461677
20260301_204447_w60_lp1_seed2_rs_drift_p20,rs_drift,0.2,60.0,1,2,2.957680292696176,2.7629197899119577,3.6664738717385816,1.338558564581192,0.009479730402581193,0.05149822933619001,0.08262967250218514,1.1528568142569184,13.007210725321677,13.006591027300269,1.5409604364581757,1.5363768600487666
20260301_204447_w60_lp1_seed2_rs_drift_p30,rs_drift,0.3,60.0,1,2,2.982710573817336,2.7972541968690865,3.678558404551218,3.0141092984190325,0.020811184421351367,0.07627892588786854,0.1224447217594308,1.7301150580229285,13.127354712737931,13.12689929016824,1.669951243641986,1.6644375367752609
20260301_204447_w60_lp1_seed2_rs_drift_p40,rs_drift,0.4,60.0,1,2,3.009086481607322,2.832532880791619,3.691031365759997,5.362917281533551,0.03639582325539409,0.10118920651145893,0.16172992221903593,2.307925791328256,13.247579781225983,13.247250885337918,1.7991466769818256,1.7925756858684194
20260301_204447_w60_lp1_seed2_ld_mismatch_m20,ld_mismatch,-0.2,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_ld_mismatch_m10,ld_mismatch,-0.1,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_ld_mismatch_m05,ld_mismatch,-0.05,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_ld_mismatch_p05,ld_mismatch,0.05,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_ld_mismatch_p10,ld_mismatch,0.1,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed2_ld_mismatch_p20,ld_mismatch,0.2,60.0,1,2,2.911773217400846,2.698331248681794,3.64338113257066,0.0002983551021165811,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp2_seed0_healthy_r0,healthy,0.0,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_healthy_r1,healthy,0.0,60.0,2,0,4.607129843778242,3.9828048858825698,8.797921414875638,0.0002965575254785896,0.00019678739416127323,0.00983892623643379,0.009999146197315447,0.009988499953312129,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_healthy_r2,healthy,0.0,60.0,2,0,4.607290360366376,3.9828290787155223,8.79143292261174,0.0002959159515392773,0.00019559356834200975,0.009869420889431523,0.009908990849186533,0.010016106189396532,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_rs_drift_p02,rs_drift,0.02,60.0,2,0,4.607899393058999,3.9836701766140408,8.785574687596913,0.017126509558969712,0.00039250254224983973,0.012096347206216603,0.01569015380792985,0.12935999001515064,13.376236561511728,13.357402780914015,1.502005634134644,1.4885793020213507
20260301_204447_w60_lp2_seed0_rs_drift_p05,rs_drift,0.05,60.0,2,0,4.608467897391213,3.9844550909291896,8.78751185529444,0.10531175612165634,0.0013990557345830786,0.019704165857511235,0.03179310589487549,0.32235492921168934,13.417021660812788,13.398474138316999,1.5458914762986753,1.5322558234449333
20260301_204447_w60_lp2_seed0_rs_drift_p08,rs_drift,0.08,60.0,2,0,4.609034567704671,3.9852356671862306,8.789435023315185,0.26899749201763534,0.003254611162932071,0.028932251958699466,0.04916844475403308,0.515502551744124,13.457812350256175,13.439542981031686,1.589782021090345,1.5759304989113123
20260301_204447_w60_lp2_seed0_rs_drift_p10,rs_drift,0.1,60.0,2,0,4.609411071612198,3.985750645539179,8.790709166400177,0.42004649725009197,0.00495552052056143,0.035365820464989824,0.060866897928180445,0.6442755441032435,13.48500922230785,13.466920813162917,1.6190446986134466,1.6050459371761094
20260301_204447_w60_lp2_seed0_rs_drift_p15,rs_drift,0.15,60.0,2,0,4.6103467763598145,3.9870129149046303,8.793865773798188,0.9443231618942627,0.010798826571289454,0.05180255228111318,0.09008508282980036,0.9661906309434869,13.55301207481212,13.535360512793835,1.6922084233003953,1.6778310518851023
20260301_204447_w60_lp2_seed0_rs_drift_p20,rs_drift,0.2,60.0,2,0,4.611272754582795,3.9882407854659947,8.796979792567562,1.677964536004984,0.018862178895324953,0.06842916560992336,0.11907824397955587,1.2880614725662975,13.621030015896677,13.603793257697163,1.7653807440314386,1.7506113032470507
20260301_204447_w60_lp2_seed0_rs_drift_p30,rs_drift,0.3,60.0,2,0,4.613087115030286,3.990639849918762,8.803072153718318,3.772653992025276,0.04140377844937712,0.10181094345946505,0.17617692879963234,1.9316444324916267,13.757110516521166,13.740638017604878,1.9117461241161595,1.896157797726604
20260301_204447_w60_lp2_seed0_rs_drift_p40,rs_drift,0.4,60.0,2,0,4.61483853386886,3.9929327110380948,8.80896968434596,6.702779369462145,0.07212771888099223,0.13518419406053706,0.23206238936371246,2.5750051748649265,13.893249712077042,13.877455460679938,2.0581343815506257,2.041686666997543
20260301_204447_w60_lp2_seed0_ld_mismatch_m20,ld_mismatch,-0.2,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_ld_mismatch_m10,ld_mismatch,-0.1,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_ld_mismatch_m05,ld_mismatch,-0.05,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_ld_mismatch_p05,ld_mismatch,0.05,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_ld_mismatch_p10,ld_mismatch,0.1,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed0_ld_mismatch_p20,ld_mismatch,0.2,60.0,2,0,4.607519635502186,3.983137221426805,8.784275652382306,0.00030087305024487256,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960308,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_healthy_r0,healthy,0.0,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_healthy_r1,healthy,0.0,60.0,2,1,4.607138097703615,3.9827376088043827,8.791610071525191,0.0002991883759621526,0.0001994740603445572,0.010056144627987929,0.009917056799552312,0.009985705564335222,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_healthy_r2,healthy,0.0,60.0,2,1,4.607289808121524,3.982975735426812,8.781922837315683,0.00030269693574118254,0.0002002875816315389,0.009952731689825084,0.01006134750129874,0.010119750694045958,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_rs_drift_p02,rs_drift,0.02,60.0,2,1,4.607583585222953,3.983330718935195,8.785060406655766,0.017086843856068144,0.0003942072584740316,0.012160371364564326,0.015694987312830665,0.1291999868327939,13.376236561511728,13.357402780914015,1.502005634134644,1.4885793020213507
20260301_204447_w60_lp2_seed1_rs_drift_p05,rs_drift,0.05,60.0,2,1,4.608150821262698,3.9841182405816493,8.78699997068258,0.10521042358230911,0.0014032644383119833,0.01976773710216826,0.03181982099527814,0.3221911841500278,13.417021660812788,13.398474138316999,1.5458914762986753,1.5322558234449333
20260301_204447_w60_lp2_seed1_rs_drift_p08,rs_drift,0.08,60.0,2,1,4.608716233330084,3.984894965850611,8.788925504442268,0.2688347188282479,0.0032611953657629656,0.028991293705323665,0.04920061234430549,0.5153382612056716,13.457812350256175,13.439542981031686,1.589782021090345,1.5759304989113123
20260301_204447_w60_lp2_seed1_rs_drift_p10,rs_drift,0.1,60.0,2,1,4.6090919039625105,3.9854096190368473,8.790201207402163,0.4198428896614417,0.004963618392478194,0.035422362110058225,0.06090053082709629,0.6441112258523085,13.48500922230785,13.466920813162917,1.6190446986134466,1.6050459371761094
20260301_204447_w60_lp2_seed1_rs_drift_p15,rs_drift,0.15,60.0,2,1,4.610025544850331,3.986679209210688,8.79336165270503,0.9440179112686732,0.010810469932675924,0.051854422543917714,0.0901198579410374,0.9660266255833725,13.55301207481212,13.535360512793835,1.6922084233003953,1.6778310518851023
20260301_204447_w60_lp2_seed1_rs_drift_p20,rs_drift,0.2,60.0,2,1,4.610949486618319,3.987918023846754,8.796479418877553,1.6775582786195642,0.018877037968143766,0.06847766247259737,0.11911275208991183,1.2878979931079249,13.621030015896677,13.603793257697163,1.7653807440314386,1.7506113032470507
20260301_204447_w60_lp2_seed1_rs_drift_p30,rs_drift,0.3,60.0,2,1,4.612759855305386,3.990329459616823,8.80257899192135,3.7720476489255974,0.04142413757880182,0.10185444689070383,0.17620956054479736,1.9314822058064098,13.757110516521166,13.740638017604878,1.9117461241161595,1.896157797726604
20260301_204447_w60_lp2_seed1_rs_drift_p40,rs_drift,0.4,60.0,2,1,4.6145073887749035,3.9926170289420013,8.808483337927768,6.70197554445139,0.07215243523643552,0.1352238381486214,0.23209254368202134,2.574844288343463,13.893249712077042,13.877455460679938,2.0581343815506257,2.041686666997543
20260301_204447_w60_lp2_seed1_ld_mismatch_m20,ld_mismatch,-0.2,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_ld_mismatch_m10,ld_mismatch,-0.1,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_ld_mismatch_m05,ld_mismatch,-0.05,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_ld_mismatch_p05,ld_mismatch,0.05,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_ld_mismatch_p10,ld_mismatch,0.1,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed1_ld_mismatch_p20,ld_mismatch,0.2,60.0,2,1,4.607204678800626,3.982796292855164,8.783759757179759,0.00030244389760102243,0.00020119147186952043,0.010068445284592773,0.009990889921357455,0.010062426433594533,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_healthy_r0,healthy,0.0,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_healthy_r1,healthy,0.0,60.0,2,2,4.6074072754705835,3.9829890438980105,8.790291197419421,0.00029855877769950157,0.00019887984432799156,0.009989484164300731,0.009954398548339146,0.00998393376237593,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_healthy_r2,healthy,0.0,60.0,2,2,4.607521760998513,3.983046048081195,8.786207080772343,0.00030177319921998895,0.0002010888804916344,0.010051899093753982,0.010002409964634636,0.010034157599338102,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_rs_drift_p02,rs_drift,0.02,60.0,2,2,4.607629948768341,3.9833688372897997,8.788280122857358,0.01706549803128682,0.00039354808636461475,0.012219707973350261,0.015627758105712243,0.12911990530093415,13.376236561511728,13.357402780914015,1.502005634134644,1.4885793020213507
20260301_204447_w60_lp2_seed2_rs_drift_p05,rs_drift,0.05,60.0,2,2,4.608197425930338,3.984151859483421,8.790221281527586,0.10516314720551204,0.0014036876191378226,0.019866668562742884,0.031764809134574475,0.32211715195930535,13.417021660812788,13.398474138316999,1.5458914762986753,1.5322558234449333
20260301_204447_w60_lp2_seed2_rs_drift_p08,rs_drift,0.08,60.0,2,2,4.608763075147747,3.98494070609947,8.792148389510587,0.2687614600614588,0.0032627352238651843,0.02910185600710985,0.04915096337618041,0.5152656837376166,13.457812350256175,13.439542981031686,1.589782021090345,1.5759304989113123
20260301_204447_w60_lp2_seed2_rs_drift_p10,rs_drift,0.1,60.0,2,2,4.6091389017268165,3.985457529114733,8.793425130414882,0.41975228156932537,0.004965922332397217,0.03553660229745425,0.060852873634281116,0.6440390975996164,13.48500922230785,13.466920813162917,1.6190446986134466,1.6050459371761094
20260301_204447_w60_lp2_seed2_rs_drift_p15,rs_drift,0.15,60.0,2,2,4.610072925167578,3.986732481648474,8.796588129337728,0.9438838367345114,0.010814754628364958,0.05197357029653343,0.09007498331388275,0.9659550103944523,13.55301207481212,13.535360512793835,1.6922084233003953,1.6778310518851023
20260301_204447_w60_lp2_seed2_rs_drift_p20,rs_drift,0.2,60.0,2,2,4.61099723940315,3.9879666913134897,8.799708388719381,1.6773806100244473,0.018883406283564302,0.06859961644420946,0.11906930295954389,1.2878265425673143,13.621030015896677,13.603793257697163,1.7653807440314386,1.7506113032470507
20260301_204447_w60_lp2_seed2_rs_drift_p30,rs_drift,0.3,60.0,2,2,4.612808324448792,3.9903787376826627,8.805812759338863,3.7717824279901295,0.04143498524778144,0.10198034086610915,0.17616752062912627,1.9314107390046138,13.757110516521166,13.740638017604878,1.9117461241161595,1.896157797726604
20260301_204447_w60_lp2_seed2_rs_drift_p40,rs_drift,0.4,60.0,2,2,4.614556538694713,3.9926673719302808,8.811721638260458,6.701622300463487,0.07216817153201459,0.1353529978180041,0.23205115279544286,2.5747726363567467,13.893249712077042,13.877455460679938,2.0581343815506257,2.041686666997543
20260301_204447_w60_lp2_seed2_ld_mismatch_m20,ld_mismatch,-0.2,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_ld_mismatch_m10,ld_mismatch,-0.1,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_ld_mismatch_m05,ld_mismatch,-0.05,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_ld_mismatch_p05,ld_mismatch,0.05,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_ld_mismatch_p10,ld_mismatch,0.1,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
20260301_204447_w60_lp2_seed2_ld_mismatch_p20,ld_mismatch,0.2,60.0,2,2,4.607250879335665,3.9828418317916796,8.786978399132131,0.00029835510211658145,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733226,13.34904962969328,13.330020478850894,1.4727513655565352,1.4594605824323552
